SellerID,Period,Declared_Price
55,508,353
91,521,259
43,507,165
44,507,166
45,507,167
46,507,168
47,507,173
48,507,316
49,507,319
50,507,320
51,507,321
52,507,346
53,507,347
54,507,349
55,507,353
91,524,259
91,523,259
43,509,165
44,509,166
45,509,167
46,509,168
47,509,173
48,509,316
49,509,319
50,509,320
51,509,321
52,509,346
53,509,347
54,509,349
55,509,353
72,510,165
73,510,166
74,510,167
75,510,168
76,510,169
77,510,170
78,510,171
79,510,172
80,510,173
81,510,174
82,510,175
83,510,205
84,510,206
85,510,207
86,510,209
87,510,211
88,510,212
89,510,213
90,510,214
72,511,165
73,511,166
74,511,167
75,511,168
76,511,169
77,511,170
78,511,171
79,511,172
80,511,173
81,511,174
82,511,175
83,511,205
84,511,206
85,511,207
86,511,209
87,511,211
88,511,212
89,511,213
90,511,214
72,512,165
73,512,166
74,512,167
75,512,168
76,512,169
77,512,170
78,512,171
79,512,172
80,512,173
81,512,174
82,512,175
83,512,205
84,512,206
85,512,207
86,512,209
87,512,211
88,512,212
89,512,213
90,512,214
72,517,165
73,517,166
74,517,167
75,517,168
76,517,169
77,517,170
78,517,171
79,517,172
80,517,173
81,517,174
82,517,175
83,517,205
84,517,206
85,517,207
86,517,209
87,517,211
88,517,212
89,517,213
90,517,214
72,518,165
73,518,166
74,518,167
75,518,168
76,518,169
77,518,170
78,518,171
79,518,172
80,518,173
81,518,174
82,518,175
83,518,205
84,518,206
85,518,207
86,518,209
87,518,211
88,518,212
89,518,213
90,518,214
72,519,165
73,519,166
74,519,167
75,519,168
76,519,169
77,519,170
78,519,171
79,519,172
80,519,173
81,519,174
82,519,175
83,519,205
84,519,206
85,519,207
86,519,209
87,519,211
88,519,212
89,519,213
90,519,214
72,513,165
73,513,166
74,513,167
75,513,168
76,513,169
77,513,170
78,513,171
79,513,172
80,513,173
81,513,174
82,513,175
83,513,205
84,513,206
85,513,207
86,513,209
87,513,211
88,513,212
89,513,213
90,513,214
72,514,165
73,514,166
74,514,167
75,514,168
76,514,169
77,514,170
78,514,171
79,514,172
80,514,173
81,514,174
82,514,175
83,514,205
84,514,206
85,514,207
86,514,209
87,514,211
88,514,212
89,514,213
90,514,214
72,515,165
73,515,166
74,515,167
75,515,168
76,515,169
77,515,170
78,515,171
79,515,172
80,515,173
81,515,174
82,515,175
83,515,205
84,515,206
85,515,207
86,515,209
87,515,211
88,515,212
89,515,213
90,515,214
72,516,165
73,516,166
74,516,167
75,516,168
76,516,169
77,516,170
78,516,171
79,516,172
80,516,173
81,516,174
82,516,175
83,516,205
84,516,206
85,516,207
86,516,209
87,516,211
88,516,212
89,516,213
90,516,214
92,507,166
93,507,167
94,507,169
95,507,174
96,507,175
97,507,236
98,507,238
99,507,239
100,507,240
101,507,241
102,507,242
103,507,243
104,507,244
105,507,325
106,507,328
107,507,331
92,506,166
93,506,167
94,506,169
95,506,174
96,506,175
97,506,236
98,506,238
99,506,239
100,506,240
101,506,241
102,506,242
103,506,243
104,506,244
105,506,325
106,506,328
107,506,331
92,509,166
93,509,167
94,509,169
95,509,174
96,509,175
97,509,236
98,509,238
99,509,239
100,509,240
101,509,241
102,509,242
103,509,243
104,509,244
105,509,325
106,509,328
107,509,331
92,508,166
93,508,167
94,508,169
95,508,174
96,508,175
97,508,236
98,508,238
99,508,239
100,508,240
101,508,241
102,508,242
103,508,243
104,508,244
105,508,325
106,508,328
107,508,331
72,506,165
73,506,166
74,506,167
75,506,168
76,506,169
77,506,170
78,506,171
79,506,172
80,506,173
81,506,174
82,506,175
83,506,205
84,506,206
85,506,207
86,506,209
87,506,211
88,506,212
89,506,213
90,506,214
72,507,165
73,507,166
74,507,167
75,507,168
76,507,169
77,507,170
78,507,171
79,507,172
80,507,173
81,507,174
82,507,175
83,507,205
84,507,206
85,507,207
86,507,209
87,507,211
88,507,212
89,507,213
90,507,214
92,505,166
93,505,167
94,505,169
95,505,174
96,505,175
97,505,236
98,505,238
99,505,239
100,505,240
101,505,241
102,505,242
103,505,243
104,505,244
105,505,325
106,505,328
107,505,331
72,508,165
73,508,166
74,508,167
75,508,168
76,508,169
77,508,170
78,508,171
79,508,172
80,508,173
81,508,174
82,508,175
83,508,205
84,508,206
85,508,207
86,508,209
87,508,211
88,508,212
89,508,213
90,508,214
72,509,165
73,509,166
74,509,167
75,509,168
76,509,169
77,509,170
78,509,171
79,509,172
80,509,173
81,509,174
82,509,175
83,509,205
84,509,206
85,509,207
86,509,209
87,509,211
88,509,212
89,509,213
90,509,214
72,505,165
73,505,166
74,505,167
75,505,168
76,505,169
77,505,170
78,505,171
79,505,172
80,505,173
81,505,174
82,505,175
83,505,205
84,505,206
85,505,207
86,505,209
87,505,211
88,505,212
89,505,213
90,505,214
91,508,259
91,507,259
91,509,259
91,506,259
108,519,205
109,519,206
110,519,207
111,519,208
112,519,209
113,519,210
114,519,211
115,519,212
116,519,213
117,519,215
118,519,255
119,519,256
120,519,257
121,519,258
122,519,259
123,519,260
124,519,261
125,519,262
126,519,263
127,519,264
128,519,265
129,519,267
130,519,269
131,519,271
132,519,273
133,519,274
91,505,259
108,518,205
109,518,206
110,518,207
111,518,208
112,518,209
113,518,210
114,518,211
115,518,212
116,518,213
117,518,215
118,518,255
119,518,256
120,518,257
121,518,258
122,518,259
123,518,260
124,518,261
125,518,262
126,518,263
127,518,264
128,518,265
129,518,267
130,518,269
131,518,271
132,518,273
133,518,274
108,517,205
109,517,206
110,517,207
111,517,208
112,517,209
113,517,210
114,517,211
115,517,212
116,517,213
117,517,215
118,517,255
119,517,256
120,517,257
121,517,258
122,517,259
123,517,260
124,517,261
125,517,262
126,517,263
127,517,264
128,517,265
129,517,267
130,517,269
131,517,271
132,517,273
133,517,274
108,516,205
109,516,206
110,516,207
111,516,208
112,516,209
113,516,210
114,516,211
115,516,212
116,516,213
117,516,215
118,516,255
119,516,256
120,516,257
121,516,258
122,516,259
123,516,260
124,516,261
125,516,262
126,516,263
127,516,264
128,516,265
129,516,267
130,516,269
131,516,271
132,516,273
133,516,274
108,515,205
109,515,206
110,515,207
111,515,208
112,515,209
113,515,210
114,515,211
115,515,212
116,515,213
117,515,215
118,515,255
119,515,256
120,515,257
121,515,258
122,515,259
123,515,260
124,515,261
125,515,262
126,515,263
127,515,264
128,515,265
129,515,267
130,515,269
131,515,271
132,515,273
133,515,274
108,514,205
109,514,206
110,514,207
111,514,208
112,514,209
113,514,210
114,514,211
115,514,212
116,514,213
117,514,215
118,514,255
119,514,256
120,514,257
121,514,258
122,514,259
123,514,260
124,514,261
125,514,262
126,514,263
127,514,264
128,514,265
129,514,267
130,514,269
131,514,271
132,514,273
133,514,274
108,513,205
109,513,206
110,513,207
111,513,208
112,513,209
113,513,210
114,513,211
115,513,212
116,513,213
117,513,215
118,513,255
119,513,256
120,513,257
121,513,258
122,513,259
123,513,260
124,513,261
125,513,262
126,513,263
127,513,264
128,513,265
129,513,267
130,513,269
131,513,271
132,513,273
133,513,274
108,512,205
109,512,206
110,512,207
111,512,208
112,512,209
113,512,210
114,512,211
115,512,212
116,512,213
117,512,215
118,512,255
119,512,256
120,512,257
121,512,258
122,512,259
123,512,260
124,512,261
125,512,262
126,512,263
127,512,264
128,512,265
129,512,267
130,512,269
131,512,271
132,512,273
133,512,274
108,511,205
109,511,206
110,511,207
111,511,208
112,511,209
113,511,210
114,511,211
115,511,212
116,511,213
117,511,215
118,511,255
119,511,256
120,511,257
121,511,258
122,511,259
123,511,260
124,511,261
125,511,262
126,511,263
127,511,264
128,511,265
129,511,267
130,511,269
131,511,271
132,511,273
133,511,274
108,510,205
109,510,206
110,510,207
111,510,208
112,510,209
113,510,210
114,510,211
115,510,212
116,510,213
117,510,215
118,510,255
119,510,256
120,510,257
121,510,258
122,510,259
123,510,260
124,510,261
125,510,262
126,510,263
127,510,264
128,510,265
129,510,267
130,510,269
131,510,271
132,510,273
133,510,274
69,511,262
92,518,166
93,518,167
94,518,169
95,518,174
96,518,175
97,518,236
98,518,238
99,518,239
100,518,240
101,518,241
102,518,242
103,518,243
104,518,244
105,518,325
106,518,328
107,518,331
69,510,262
92,517,166
93,517,167
94,517,169
95,517,174
96,517,175
97,517,236
98,517,238
99,517,239
100,517,240
101,517,241
102,517,242
103,517,243
104,517,244
105,517,325
106,517,328
107,517,331
69,513,262
69,512,262
92,519,166
93,519,167
94,519,169
95,519,174
96,519,175
97,519,236
98,519,238
99,519,239
100,519,240
101,519,241
102,519,242
103,519,243
104,519,244
105,519,325
106,519,328
107,519,331
69,515,262
92,514,166
93,514,167
94,514,169
95,514,174
96,514,175
97,514,236
98,514,238
99,514,239
100,514,240
101,514,241
102,514,242
103,514,243
104,514,244
105,514,325
106,514,328
107,514,331
1,521,120
2,521,170
3,521,240
4,521,250
69,514,262
1,522,120
2,522,170
3,522,240
4,522,250
92,513,166
93,513,167
94,513,169
95,513,174
96,513,175
97,513,236
98,513,238
99,513,239
100,513,240
101,513,241
102,513,242
103,513,243
104,513,244
105,513,325
106,513,328
107,513,331
69,517,262
1,523,120
2,523,170
3,523,240
4,523,250
92,516,166
93,516,167
94,516,169
95,516,174
96,516,175
97,516,236
98,516,238
99,516,239
100,516,240
101,516,241
102,516,242
103,516,243
104,516,244
105,516,325
106,516,328
107,516,331
69,516,262
1,524,120
2,524,170
3,524,240
4,524,250
92,515,166
93,515,167
94,515,169
95,515,174
96,515,175
97,515,236
98,515,238
99,515,239
100,515,240
101,515,241
102,515,242
103,515,243
104,515,244
105,515,325
106,515,328
107,515,331
1,525,120
2,525,170
3,525,240
4,525,250
92,510,166
93,510,167
94,510,169
95,510,174
96,510,175
97,510,236
98,510,238
99,510,239
100,510,240
101,510,241
102,510,242
103,510,243
104,510,244
105,510,325
106,510,328
107,510,331
69,519,262
69,518,262
1,526,120
2,526,170
3,526,240
4,526,250
1,527,120
2,527,170
3,527,240
4,527,250
92,512,166
93,512,167
94,512,169
95,512,174
96,512,175
97,512,236
98,512,238
99,512,239
100,512,240
101,512,241
102,512,242
103,512,243
104,512,244
105,512,325
106,512,328
107,512,331
92,511,166
93,511,167
94,511,169
95,511,174
96,511,175
97,511,236
98,511,238
99,511,239
100,511,240
101,511,241
102,511,242
103,511,243
104,511,244
105,511,325
106,511,328
107,511,331
1,528,120
2,528,170
3,528,240
4,528,250
91,519,259
91,518,259
1,520,120
2,520,170
3,520,240
4,520,250
91,515,259
91,514,259
108,509,205
109,509,206
110,509,207
111,509,208
112,509,209
113,509,210
114,509,211
115,509,212
116,509,213
117,509,215
118,509,255
119,509,256
120,509,257
121,509,258
122,509,259
123,509,260
124,509,261
125,509,262
126,509,263
127,509,264
128,509,265
129,509,267
130,509,269
131,509,271
132,509,273
133,509,274
91,517,259
108,508,205
109,508,206
110,508,207
111,508,208
112,508,209
113,508,210
114,508,211
115,508,212
116,508,213
117,508,215
118,508,255
119,508,256
120,508,257
121,508,258
122,508,259
123,508,260
124,508,261
125,508,262
126,508,263
127,508,264
128,508,265
129,508,267
130,508,269
131,508,271
132,508,273
133,508,274
91,516,259
108,507,205
109,507,206
110,507,207
111,507,208
112,507,209
113,507,210
114,507,211
115,507,212
116,507,213
117,507,215
118,507,255
119,507,256
120,507,257
121,507,258
122,507,259
123,507,260
124,507,261
125,507,262
126,507,263
127,507,264
128,507,265
129,507,267
130,507,269
131,507,271
132,507,273
133,507,274
91,511,259
108,506,205
109,506,206
110,506,207
111,506,208
112,506,209
113,506,210
114,506,211
115,506,212
116,506,213
117,506,215
118,506,255
119,506,256
120,506,257
121,506,258
122,506,259
123,506,260
124,506,261
125,506,262
126,506,263
127,506,264
128,506,265
129,506,267
130,506,269
131,506,271
132,506,273
133,506,274
91,510,259
108,505,205
109,505,206
110,505,207
111,505,208
112,505,209
113,505,210
114,505,211
115,505,212
116,505,213
117,505,215
118,505,255
119,505,256
120,505,257
121,505,258
122,505,259
123,505,260
124,505,261
125,505,262
126,505,263
127,505,264
128,505,265
129,505,267
130,505,269
131,505,271
132,505,273
133,505,274
91,513,259
91,512,259
1,518,120
2,518,170
3,518,240
4,518,250
72,520,165
73,520,166
74,520,167
75,520,168
76,520,169
77,520,170
78,520,171
79,520,172
80,520,173
81,520,174
82,520,175
83,520,205
84,520,206
85,520,207
86,520,209
87,520,211
88,520,212
89,520,213
90,520,214
1,519,120
2,519,170
3,519,240
4,519,250
72,521,165
73,521,166
74,521,167
75,521,168
76,521,169
77,521,170
78,521,171
79,521,172
80,521,173
81,521,174
82,521,175
83,521,205
84,521,206
85,521,207
86,521,209
87,521,211
88,521,212
89,521,213
90,521,214
91,520,259
72,522,165
73,522,166
74,522,167
75,522,168
76,522,169
77,522,170
78,522,171
79,522,172
80,522,173
81,522,174
82,522,175
83,522,205
84,522,206
85,522,207
86,522,209
87,522,211
88,522,212
89,522,213
90,522,214
72,523,165
73,523,166
74,523,167
75,523,168
76,523,169
77,523,170
78,523,171
79,523,172
80,523,173
81,523,174
82,523,175
83,523,205
84,523,206
85,523,207
86,523,209
87,523,211
88,523,212
89,523,213
90,523,214
92,528,166
93,528,167
94,528,169
95,528,174
96,528,175
97,528,236
98,528,238
99,528,239
100,528,240
101,528,241
102,528,242
103,528,243
104,528,244
105,528,325
106,528,328
107,528,331
92,525,166
93,525,167
94,525,169
95,525,174
96,525,175
97,525,236
98,525,238
99,525,239
100,525,240
101,525,241
102,525,242
103,525,243
104,525,244
105,525,325
106,525,328
107,525,331
1,510,120
2,510,170
3,510,240
4,510,250
72,528,165
73,528,166
74,528,167
75,528,168
76,528,169
77,528,170
78,528,171
79,528,172
80,528,173
81,528,174
82,528,175
83,528,205
84,528,206
85,528,207
86,528,209
87,528,211
88,528,212
89,528,213
90,528,214
1,511,120
2,511,170
3,511,240
4,511,250
92,524,166
93,524,167
94,524,169
95,524,174
96,524,175
97,524,236
98,524,238
99,524,239
100,524,240
101,524,241
102,524,242
103,524,243
104,524,244
105,524,325
106,524,328
107,524,331
69,506,262
1,512,120
2,512,170
3,512,240
4,512,250
92,527,166
93,527,167
94,527,169
95,527,174
96,527,175
97,527,236
98,527,238
99,527,239
100,527,240
101,527,241
102,527,242
103,527,243
104,527,244
105,527,325
106,527,328
107,527,331
69,505,262
1,513,120
2,513,170
3,513,240
4,513,250
92,526,166
93,526,167
94,526,169
95,526,174
96,526,175
97,526,236
98,526,238
99,526,239
100,526,240
101,526,241
102,526,242
103,526,243
104,526,244
105,526,325
106,526,328
107,526,331
1,514,120
2,514,170
3,514,240
4,514,250
92,521,166
93,521,167
94,521,169
95,521,174
96,521,175
97,521,236
98,521,238
99,521,239
100,521,240
101,521,241
102,521,242
103,521,243
104,521,244
105,521,325
106,521,328
107,521,331
69,508,262
72,524,165
73,524,166
74,524,167
75,524,168
76,524,169
77,524,170
78,524,171
79,524,172
80,524,173
81,524,174
82,524,175
83,524,205
84,524,206
85,524,207
86,524,209
87,524,211
88,524,212
89,524,213
90,524,214
69,507,262
1,515,120
2,515,170
3,515,240
4,515,250
92,520,166
93,520,167
94,520,169
95,520,174
96,520,175
97,520,236
98,520,238
99,520,239
100,520,240
101,520,241
102,520,242
103,520,243
104,520,244
105,520,325
106,520,328
107,520,331
72,525,165
73,525,166
74,525,167
75,525,168
76,525,169
77,525,170
78,525,171
79,525,172
80,525,173
81,525,174
82,525,175
83,525,205
84,525,206
85,525,207
86,525,209
87,525,211
88,525,212
89,525,213
90,525,214
1,516,120
2,516,170
3,516,240
4,516,250
92,523,166
93,523,167
94,523,169
95,523,174
96,523,175
97,523,236
98,523,238
99,523,239
100,523,240
101,523,241
102,523,242
103,523,243
104,523,244
105,523,325
106,523,328
107,523,331
72,526,165
73,526,166
74,526,167
75,526,168
76,526,169
77,526,170
78,526,171
79,526,172
80,526,173
81,526,174
82,526,175
83,526,205
84,526,206
85,526,207
86,526,209
87,526,211
88,526,212
89,526,213
90,526,214
69,509,262
92,522,166
93,522,167
94,522,169
95,522,174
96,522,175
97,522,236
98,522,238
99,522,239
100,522,240
101,522,241
102,522,242
103,522,243
104,522,244
105,522,325
106,522,328
107,522,331
72,527,165
73,527,166
74,527,167
75,527,168
76,527,169
77,527,170
78,527,171
79,527,172
80,527,173
81,527,174
82,527,175
83,527,205
84,527,206
85,527,207
86,527,209
87,527,211
88,527,212
89,527,213
90,527,214
1,517,120
2,517,170
3,517,240
4,517,250
43,548,165
44,548,166
45,548,167
46,548,168
47,548,173
48,548,316
49,548,319
50,548,320
51,548,321
52,548,346
53,548,347
54,548,349
55,548,353
43,547,165
44,547,166
45,547,167
46,547,168
47,547,173
48,547,316
49,547,319
50,547,320
51,547,321
52,547,346
53,547,347
54,547,349
55,547,353
43,549,165
44,549,166
45,549,167
46,549,168
47,549,173
48,549,316
49,549,319
50,549,320
51,549,321
52,549,346
53,549,347
54,549,349
55,549,353
43,540,165
44,540,166
45,540,167
46,540,168
47,540,173
48,540,316
49,540,319
50,540,320
51,540,321
52,540,346
53,540,347
54,540,349
55,540,353
43,542,165
44,542,166
45,542,167
46,542,168
47,542,173
48,542,316
49,542,319
50,542,320
51,542,321
52,542,346
53,542,347
54,542,349
55,542,353
43,541,165
44,541,166
45,541,167
46,541,168
47,541,173
48,541,316
49,541,319
50,541,320
51,541,321
52,541,346
53,541,347
54,541,349
55,541,353
43,544,165
44,544,166
45,544,167
46,544,168
47,544,173
48,544,316
49,544,319
50,544,320
51,544,321
52,544,346
53,544,347
54,544,349
55,544,353
43,543,165
44,543,166
45,543,167
46,543,168
47,543,173
48,543,316
49,543,319
50,543,320
51,543,321
52,543,346
53,543,347
54,543,349
55,543,353
43,546,165
44,546,166
45,546,167
46,546,168
47,546,173
48,546,316
49,546,319
50,546,320
51,546,321
52,546,346
53,546,347
54,546,349
55,546,353
43,545,165
44,545,166
45,545,167
46,545,168
47,545,173
48,545,316
49,545,319
50,545,320
51,545,321
52,545,346
53,545,347
54,545,349
55,545,353
43,537,165
44,537,166
45,537,167
46,537,168
47,537,173
48,537,316
49,537,319
50,537,320
51,537,321
52,537,346
53,537,347
54,537,349
55,537,353
43,536,165
44,536,166
45,536,167
46,536,168
47,536,173
48,536,316
49,536,319
50,536,320
51,536,321
52,536,346
53,536,347
54,536,349
55,536,353
43,539,165
44,539,166
45,539,167
46,539,168
47,539,173
48,539,316
49,539,319
50,539,320
51,539,321
52,539,346
53,539,347
54,539,349
55,539,353
43,538,165
44,538,166
45,538,167
46,538,168
47,538,173
48,538,316
49,538,319
50,538,320
51,538,321
52,538,346
53,538,347
54,538,349
55,538,353
43,531,165
44,531,166
45,531,167
46,531,168
47,531,173
48,531,316
49,531,319
50,531,320
51,531,321
52,531,346
53,531,347
54,531,349
55,531,353
43,530,165
44,530,166
45,530,167
46,530,168
47,530,173
48,530,316
49,530,319
50,530,320
51,530,321
52,530,346
53,530,347
54,530,349
55,530,353
43,533,165
44,533,166
45,533,167
46,533,168
47,533,173
48,533,316
49,533,319
50,533,320
51,533,321
52,533,346
53,533,347
54,533,349
55,533,353
43,532,165
44,532,166
45,532,167
46,532,168
47,532,173
48,532,316
49,532,319
50,532,320
51,532,321
52,532,346
53,532,347
54,532,349
55,532,353
43,535,165
44,535,166
45,535,167
46,535,168
47,535,173
48,535,316
49,535,319
50,535,320
51,535,321
52,535,346
53,535,347
54,535,349
55,535,353
43,534,165
44,534,166
45,534,167
46,534,168
47,534,173
48,534,316
49,534,319
50,534,320
51,534,321
52,534,346
53,534,347
54,534,349
55,534,353
91,548,259
91,547,259
91,549,259
91,544,259
134,547,120
135,547,204
136,547,240
137,547,307
91,543,259
134,546,120
135,546,204
136,546,240
137,546,307
43,529,165
44,529,166
45,529,167
46,529,168
47,529,173
48,529,316
49,529,319
50,529,320
51,529,321
52,529,346
53,529,347
54,529,349
55,529,353
91,546,259
134,549,120
135,549,204
136,549,240
137,549,307
134,548,120
135,548,204
136,548,240
137,548,307
91,545,259
134,543,120
135,543,204
136,543,240
137,543,307
91,551,259
91,550,259
134,542,120
135,542,204
136,542,240
137,542,307
134,545,120
135,545,204
136,545,240
137,545,307
91,552,259
134,544,120
135,544,204
136,544,240
137,544,307
134,541,120
135,541,204
136,541,240
137,541,307
134,540,120
135,540,204
136,540,240
137,540,307
134,550,120
135,550,204
136,550,240
137,550,307
134,552,120
135,552,204
136,552,240
137,552,307
134,551,120
135,551,204
136,551,240
137,551,307
134,529,120
135,529,204
136,529,240
137,529,307
70,550,173
71,550,262
5,529,135
6,529,136
7,529,137
8,529,138
9,529,139
10,529,140
11,529,141
12,529,142
13,529,143
14,529,144
15,529,145
16,529,155
17,529,156
18,529,157
19,529,158
20,529,159
21,529,160
22,529,161
23,529,162
24,529,163
25,529,164
26,529,165
27,529,235
28,529,236
29,529,239
30,529,240
31,529,241
32,529,242
33,529,243
34,529,244
35,529,396
36,529,397
37,529,398
38,529,399
39,529,401
40,529,403
41,529,405
42,529,406
70,551,173
71,551,262
70,552,173
71,552,262
70,546,173
71,546,262
70,547,173
71,547,262
70,544,173
71,544,262
70,545,173
71,545,262
70,548,173
71,548,262
70,549,173
71,549,262
134,539,120
135,539,204
136,539,240
137,539,307
134,536,120
135,536,204
136,536,240
137,536,307
70,542,173
71,542,262
5,539,135
6,539,136
7,539,137
8,539,138
9,539,139
10,539,140
11,539,141
12,539,142
13,539,143
14,539,144
15,539,145
16,539,155
17,539,156
18,539,157
19,539,158
20,539,159
21,539,160
22,539,161
23,539,162
24,539,163
25,539,164
26,539,165
27,539,235
28,539,236
29,539,239
30,539,240
31,539,241
32,539,242
33,539,243
34,539,244
35,539,396
36,539,397
37,539,398
38,539,399
39,539,401
40,539,403
41,539,405
42,539,406
134,535,120
135,535,204
136,535,240
137,535,307
70,543,173
71,543,262
70,540,173
71,540,262
134,538,120
135,538,204
136,538,240
137,538,307
5,537,135
6,537,136
7,537,137
8,537,138
9,537,139
10,537,140
11,537,141
12,537,142
13,537,143
14,537,144
15,537,145
16,537,155
17,537,156
18,537,157
19,537,158
20,537,159
21,537,160
22,537,161
23,537,162
24,537,163
25,537,164
26,537,165
27,537,235
28,537,236
29,537,239
30,537,240
31,537,241
32,537,242
33,537,243
34,537,244
35,537,396
36,537,397
37,537,398
38,537,399
39,537,401
40,537,403
41,537,405
42,537,406
70,541,173
71,541,262
134,537,120
135,537,204
136,537,240
137,537,307
5,538,135
6,538,136
7,538,137
8,538,138
9,538,139
10,538,140
11,538,141
12,538,142
13,538,143
14,538,144
15,538,145
16,538,155
17,538,156
18,538,157
19,538,158
20,538,159
21,538,160
22,538,161
23,538,162
24,538,163
25,538,164
26,538,165
27,538,235
28,538,236
29,538,239
30,538,240
31,538,241
32,538,242
33,538,243
34,538,244
35,538,396
36,538,397
37,538,398
38,538,399
39,538,401
40,538,403
41,538,405
42,538,406
134,532,120
135,532,204
136,532,240
137,532,307
5,535,135
6,535,136
7,535,137
8,535,138
9,535,139
10,535,140
11,535,141
12,535,142
13,535,143
14,535,144
15,535,145
16,535,155
17,535,156
18,535,157
19,535,158
20,535,159
21,535,160
22,535,161
23,535,162
24,535,163
25,535,164
26,535,165
27,535,235
28,535,236
29,535,239
30,535,240
31,535,241
32,535,242
33,535,243
34,535,244
35,535,396
36,535,397
37,535,398
38,535,399
39,535,401
40,535,403
41,535,405
42,535,406
134,531,120
135,531,204
136,531,240
137,531,307
5,536,135
6,536,136
7,536,137
8,536,138
9,536,139
10,536,140
11,536,141
12,536,142
13,536,143
14,536,144
15,536,145
16,536,155
17,536,156
18,536,157
19,536,158
20,536,159
21,536,160
22,536,161
23,536,162
24,536,163
25,536,164
26,536,165
27,536,235
28,536,236
29,536,239
30,536,240
31,536,241
32,536,242
33,536,243
34,536,244
35,536,396
36,536,397
37,536,398
38,536,399
39,536,401
40,536,403
41,536,405
42,536,406
134,534,120
135,534,204
136,534,240
137,534,307
5,533,135
6,533,136
7,533,137
8,533,138
9,533,139
10,533,140
11,533,141
12,533,142
13,533,143
14,533,144
15,533,145
16,533,155
17,533,156
18,533,157
19,533,158
20,533,159
21,533,160
22,533,161
23,533,162
24,533,163
25,533,164
26,533,165
27,533,235
28,533,236
29,533,239
30,533,240
31,533,241
32,533,242
33,533,243
34,533,244
35,533,396
36,533,397
37,533,398
38,533,399
39,533,401
40,533,403
41,533,405
42,533,406
134,533,120
135,533,204
136,533,240
137,533,307
5,534,135
6,534,136
7,534,137
8,534,138
9,534,139
10,534,140
11,534,141
12,534,142
13,534,143
14,534,144
15,534,145
16,534,155
17,534,156
18,534,157
19,534,158
20,534,159
21,534,160
22,534,161
23,534,162
24,534,163
25,534,164
26,534,165
27,534,235
28,534,236
29,534,239
30,534,240
31,534,241
32,534,242
33,534,243
34,534,244
35,534,396
36,534,397
37,534,398
38,534,399
39,534,401
40,534,403
41,534,405
42,534,406
5,531,135
6,531,136
7,531,137
8,531,138
9,531,139
10,531,140
11,531,141
12,531,142
13,531,143
14,531,144
15,531,145
16,531,155
17,531,156
18,531,157
19,531,158
20,531,159
21,531,160
22,531,161
23,531,162
24,531,163
25,531,164
26,531,165
27,531,235
28,531,236
29,531,239
30,531,240
31,531,241
32,531,242
33,531,243
34,531,244
35,531,396
36,531,397
37,531,398
38,531,399
39,531,401
40,531,403
41,531,405
42,531,406
5,532,135
6,532,136
7,532,137
8,532,138
9,532,139
10,532,140
11,532,141
12,532,142
13,532,143
14,532,144
15,532,145
16,532,155
17,532,156
18,532,157
19,532,158
20,532,159
21,532,160
22,532,161
23,532,162
24,532,163
25,532,164
26,532,165
27,532,235
28,532,236
29,532,239
30,532,240
31,532,241
32,532,242
33,532,243
34,532,244
35,532,396
36,532,397
37,532,398
38,532,399
39,532,401
40,532,403
41,532,405
42,532,406
134,530,120
135,530,204
136,530,240
137,530,307
5,530,135
6,530,136
7,530,137
8,530,138
9,530,139
10,530,140
11,530,141
12,530,142
13,530,143
14,530,144
15,530,145
16,530,155
17,530,156
18,530,157
19,530,158
20,530,159
21,530,160
22,530,161
23,530,162
24,530,163
25,530,164
26,530,165
27,530,235
28,530,236
29,530,239
30,530,240
31,530,241
32,530,242
33,530,243
34,530,244
35,530,396
36,530,397
37,530,398
38,530,399
39,530,401
40,530,403
41,530,405
42,530,406
5,548,135
6,548,136
7,548,137
8,548,138
9,548,139
10,548,140
11,548,141
12,548,142
13,548,143
14,548,144
15,548,145
16,548,155
17,548,156
18,548,157
19,548,158
20,548,159
21,548,160
22,548,161
23,548,162
24,548,163
25,548,164
26,548,165
27,548,235
28,548,236
29,548,239
30,548,240
31,548,241
32,548,242
33,548,243
34,548,244
35,548,396
36,548,397
37,548,398
38,548,399
39,548,401
40,548,403
41,548,405
42,548,406
5,549,135
6,549,136
7,549,137
8,549,138
9,549,139
10,549,140
11,549,141
12,549,142
13,549,143
14,549,144
15,549,145
16,549,155
17,549,156
18,549,157
19,549,158
20,549,159
21,549,160
22,549,161
23,549,162
24,549,163
25,549,164
26,549,165
27,549,235
28,549,236
29,549,239
30,549,240
31,549,241
32,549,242
33,549,243
34,549,244
35,549,396
36,549,397
37,549,398
38,549,399
39,549,401
40,549,403
41,549,405
42,549,406
5,546,135
6,546,136
7,546,137
8,546,138
9,546,139
10,546,140
11,546,141
12,546,142
13,546,143
14,546,144
15,546,145
16,546,155
17,546,156
18,546,157
19,546,158
20,546,159
21,546,160
22,546,161
23,546,162
24,546,163
25,546,164
26,546,165
27,546,235
28,546,236
29,546,239
30,546,240
31,546,241
32,546,242
33,546,243
34,546,244
35,546,396
36,546,397
37,546,398
38,546,399
39,546,401
40,546,403
41,546,405
42,546,406
5,547,135
6,547,136
7,547,137
8,547,138
9,547,139
10,547,140
11,547,141
12,547,142
13,547,143
14,547,144
15,547,145
16,547,155
17,547,156
18,547,157
19,547,158
20,547,159
21,547,160
22,547,161
23,547,162
24,547,163
25,547,164
26,547,165
27,547,235
28,547,236
29,547,239
30,547,240
